,Probabilities
10676,0.015106303
10677,0.281757046
10678,0.279076271
10679,0.26892641
10680,0.115543378
10681,0.005011411
10682,0.002533667
10683,0.008691817
10684,0.00881801
10685,0.022643263
10686,0.001420017
10687,0.001629672
10688,0.012716921
10689,0.241375483
10690,0.309624357
10691,0.076146315
10692,0.003244012
10693,0.395247898
10694,0.005712604
10695,0.00526906
10696,0.258816656
10697,0.028568745
10698,0.003571837
10699,0.3447775
10700,0.146454017
10701,0.005155108
10702,0.011976311
10703,0.105042138
10704,0.00398651
10705,0.00119889
10706,0.063513977
10707,0.012668856
10708,0.008979661
10709,0.002736911
10710,0.472658412
10711,0.608518593
10712,0.027247457
10713,0.329380414
10714,0.323525105
10715,0.005633646
10716,0.00400839
10717,0.006163429
10718,0.299350697
10719,0.009447385
10720,0.116627638
10721,0.001732623
10722,0.005288361
10723,0.007056207
10724,0.010158736
10725,0.014691644
10726,0.012003535
10727,0.323942102
10728,0.004395851
10729,0.156319194
10730,0.003569184
10731,0.650711726
10732,0.188033115
10733,0.01055987
10734,0.023819177
10735,0.009944786
10736,0.015241745
10737,0.001396116
10738,0.125053459
10739,0.002855966
10740,0.014421693
10741,0.129573711
10742,0.310066083
10743,0.271043641
10744,0.009679884
10745,0.033148317
10746,0.00816504
10747,0.018857955
10748,0.259083162
10749,0.105909831
10750,0.006437495
10751,0.005963539
10752,0.529781193
10753,0.001456162
10754,0.003655573
10755,0.001560255
10756,0.010265708
10757,0.002839262
10758,0.037192069
10759,0.005810484
10760,0.007834535
10761,0.017491372
10762,0.214670756
10763,0.013956249
10764,0.383604319
10765,0.000199506
10766,0.002330233
10767,0.005235573
10768,0.320322797
10769,0.015486414
10770,0.002245514
10771,0.0059947
10772,0.133716881
10773,0.125270657
10774,0.36707406
10775,0.351083327
10776,0.004483887
10777,0.233418911
10778,0.048671811
10779,0.007657786
10780,0.053351864
10781,0.004528252
10782,0.169397898
10783,0.242569015
10784,0.00272197
10785,0.010911148
10786,0.003536865
10787,0.005818828
10788,0.000142564
10789,0.006471996
10790,0.004779293
10791,0.003393777
10792,0.300699183
10793,0.005950706
10794,0.015783696
10795,0.008305566
10796,0.52138258
10797,0.859863288
10798,0.009978276
10799,0.568765393
10800,0.005489024
10801,0.000501491
10802,0.003789802
10803,0.006275353
10804,0.002182831
10805,0.003740783
10806,0.243019704
10807,0.532086589
10808,0.017239462
10809,0.260163904
10810,0.019668199
10811,0.018974986
10812,0.009601039
10813,0.424671635
10814,0.669470091
10815,0.498114295
10816,0.004268862
10817,0.004317469
10818,0.276369759
10819,0.011301703
10820,0.117074941
10821,0.40137186
10822,0.008117933
10823,0.369837083
10824,0.006311292
10825,0.00616808
10826,0.004112444
10827,0.010503758
10828,0.217884327
10829,0.005661814
10830,0.004561815
10831,0.00100803
10832,0.008336165
10833,0.01684736
10834,0.2482737
10835,0.008090957
10836,0.013859256
10837,0.026065589
10838,0.004064627
10839,0.28856172
10840,0.005069968
10841,0.004148202
10842,0.00640247
10843,0.252564133
10844,0.01127983
10845,0.006148275
10846,0.020457798
10847,0.005211909
10848,0.015844169
10849,0.315245061
10850,0.003483555
10851,0.013128524
10852,0.291482587
10853,0.272310281
10854,0.007455072
10855,0.032524333
10856,0.005391458
10857,0.15420058
10858,0.008856658
10859,0.027041957
10860,0.038892672
10861,0.000493947
10862,0.151685267
10863,0.005977561
10864,0.000799427
10865,0.404723599
10866,0.197684445
10867,0.016538283
10868,0.499833478
10869,0.005625765
10870,0.006376733
10871,0.005367734
10872,0.133434364
10873,0.00464294
10874,0.010234989
10875,0.160458996
10876,0.003117858
10877,0.010140471
10878,0.172604476
10879,0.009593833
10880,0.182169981
10881,0.009722074
10882,0.06959391
10883,0.33568252
10884,0.004286625
10885,0.521081738
10886,0.879447919
10887,0.228746103
10888,0.013260051
10889,0.030500212
10890,0.003723641
10891,0.004215945
10892,0.004982996
10893,0.005114876
10894,0.002677815
10895,0.015827213
10896,0.003035941
10897,0.389218798
10898,0.029643735
10899,0.004799755
10900,0.004150421
10901,0.629745498
10902,0.036134873
10903,0.013553388
10904,0.224819096
10905,0.04500109
10906,0.002196797
10907,0.207162862
10908,0.004978595
10909,0.557585522
10910,0.016735367
10911,0.378977267
10912,0.005685853
10913,0.007790431
10914,0.099889425
10915,0.001913529
10916,0.011398093
10917,0.065392083
10918,0.002586954
10919,0.010604628
10920,0.125984162
10921,0.005598948
10922,0.014031533
10923,0.000482624
10924,0.024359267
10925,0.008415532
10926,0.016789714
10927,0.020943901
10928,0.016946918
10929,0.004152633
10930,0.002715282
10931,0.005277425
10932,0.014794715
10933,0.247453876
10934,0.007950759
10935,0.004517605
10936,0.005314853
10937,0.17500565
10938,0.012099059
10939,0.004896852
10940,0.161065854
10941,0.013814288
10942,0.003682377
10943,0.011535421
10944,0.003478202
10945,0.00534594
10946,0.005924016
10947,0.012143556
10948,0.001117376
10949,0.007110449
10950,0.012191086
10951,0.574187356
10952,0.005579673
10953,0.003678202
10954,0.0613546
10955,0.013362421
10956,0.005390791
10957,0.356046987
10958,0.019726997
10959,0.00263023
10960,0.004256597
10961,0.006240118
10962,0.012746323
10963,0.013835605
10964,0.001195017
10965,0.010265278
10966,0.161763139
10967,0.002038452
10968,0.007835778
10969,0.004315995
10970,0.011007458
10971,0.003803107
10972,0.639913613
10973,0.010304635
10974,0.006849325
10975,0.639127304
10976,0.009317697
10977,0.165512951
10978,0.023363819
10979,0.0128661
10980,0.353558832
10981,0.025360753
10982,0.009241326
10983,0.37160059
10984,0.000584777
10985,0.00200181
10986,0.005619592
10987,0.002777867
10988,0.010946379
10989,0.006154446
10990,0.010659813
10991,0.006489014
10992,0.013032759
10993,0.017114436
10994,0.087113403
10995,0.085178183
10996,0.005553088
10997,0.011899337
10998,0.001201164
10999,0.013682237
11000,0.291463985
11001,0.01025104
11002,0.003886499
11003,0.338644444
11004,0.022930447
11005,0.019441464
11006,0.018830988
11007,0.059950136
11008,0.005143679
11009,0.009550384
11010,0.016530225
11011,0.468919307
11012,0.005043481
11013,0.029076451
11014,0.012616528
11015,0.00339539
11016,0.004367218
11017,0.057833097
11018,0.284521688
11019,0.004658448
11020,0.001473987
11021,0.150107552
11022,0.00203009
11023,0.069831916
11024,0.189997534
11025,0.019357443
11026,0.007083582
11027,0.007728373
11028,0.005601685
11029,0.056224388
11030,0.26911647
11031,0.004362966
11032,0.039070967
11033,0.000832443
11034,0.004901501
11035,0.008778942
11036,0.00627769
11037,0.015797956
11038,0.220064955
11039,0.003241007
11040,0.009297297
11041,0.248979493
11042,0.005570125
11043,0.041127717
11044,0.002244335
11045,0.001449564
11046,0.005372395
11047,0.003160004
11048,0.010332616
11049,0.181345338
11050,0.004085463
11051,0.006857046
11052,0.004055717
11053,0.326145899
11054,0.000367128
11055,0.008951107
11056,0.006700302
11057,0.275112384
11058,0.01644461
11059,0.034038885
11060,0.204431113
11061,0.02021529
11062,0.008414196
11063,0.004467859
11064,0.036091804
11065,0.144344473
11066,0.003629395
11067,0.011493846
11068,0.625286121
11069,0.005224238
11070,0.208856962
11071,0.092643853
11072,0.00288649
11073,0.007792887
11074,0.000429202
11075,0.007928528
11076,0.003534792
11077,0.006539899
11078,0.054750783
11079,0.254196354
11080,0.004005918
11081,0.018459973
11082,0.803175817
11083,0.00618334
11084,0.256031613
11085,0.274989761
11086,0.011863896
11087,0.002345109
11088,0.007307949
11089,0.444298796
11090,0.013025592
11091,0.002300008
11092,0.120309476
11093,0.014894359
11094,0.005244571
11095,0.007819761
11096,0.137707402
11097,0.006713413
11098,0.003980336
11099,0.03372128
11100,0.013076969
11101,0.020548671
11102,0.161121849
11103,0.016434354
11104,0.750886442
11105,0.004832136
11106,0.008358242
11107,0.033778138
11108,0.187780617
11109,0.019233065
11110,0.209892987
11111,0.45092881
11112,0.079531032
11113,0.005477107
11114,0.012073457
11115,0.002905353
11116,0.001672294
11117,0.241834905
11118,0.005379648
11119,0.000412899
11120,0.297237271
11121,0.003223238
11122,0.017810678
11123,0.301739929
11124,0.013979263
11125,0.368362487
11126,0.016098286
11127,0.003159582
11128,0.089963781
11129,0.015311649
11130,0.004150046
11131,0.19496817
11132,0.019321186
11133,0.293550957
11134,0.003569635
11135,0.0204671
11136,0.008601808
11137,0.01571358
11138,0.004096753
11139,0.004550438
11140,0.261210366
11141,0.002252568
11142,0.474264075
11143,0.00477575
11144,0.102733555
11145,0.41147232
11146,0.011957366
11147,0.00966195
11148,0.053493525
11149,0.006090731
11150,0.004730046
11151,0.012672388
11152,0.154870332
11153,0.630065588
11154,0.128477714
11155,0.106213491
11156,0.064882409
11157,0.312984896
11158,0.005943215
11159,0.005191606
11160,0.036017835
11161,0.002728284
11162,0.619010829
11163,0.013751648
11164,0.0183885
11165,0.27197379
11166,0.158037091
11167,0.012568891
11168,0.014015368
11169,0.006068611
11170,0.271624871
11171,0.018133189
11172,0.368825016
11173,0.003325356
11174,0.018120756
11175,0.360579836
11176,0.002496556
11177,0.002599536
11178,0.086307477
11179,0.019852987
11180,0.132437017
11181,0.007930159
11182,0.006994628
11183,0.004383985
11184,0.30569987
11185,0.004254433
11186,0.033344177
11187,0.323052028
11188,0.000927126
11189,0.884689233
11190,0.006644381
11191,0.021529297
11192,0.1256202
11193,0.063882437
11194,0.004971795
11195,0.010130933
11196,0.013389078
11197,0.006233366
11198,0.27904688
11199,0.295000839
11200,0.004284408
11201,0.005928892
11202,0.002047715
11203,0.013609032
11204,0.191061961
11205,0.002193495
11206,0.006258811
11207,0.004720446
11208,0.533160006
11209,0.005834814
11210,0.133513674
11211,0.003853887
11212,0.004299048
11213,0.012142214
11214,0.00811376
11215,0.003009885
11216,0.00139127
11217,0.004042445
11218,0.023718604
11219,0.0146119
11220,0.018621803
11221,0.004083829
11222,0.003958266
11223,0.189359805
11224,0.005936378
11225,0.00743199
11226,0.063955738
11227,0.528983664
11228,0.004935627
11229,0.015982494
11230,0.005288821
11231,0.018634986
11232,0.004797321
11233,0.005447473
11234,0.267100002
11235,0.004085337
11236,0.063698444
11237,0.009851763
11238,0.005536126
11239,0.00168561
11240,0.316681013
11241,0.140671985
11242,0.008298555
11243,0.00605
11244,0.054934949
11245,0.228925847
11246,0.001791821
11247,0.003660849
11248,0.014461178
11249,0.329721312
11250,0.002301778
11251,0.278260164
11252,0.001359863
11253,0.076140661
11254,0.006306264
11255,0.111073734
11256,0.020457191
11257,0.035273527
11258,0.01209474
11259,0.512843119
11260,0.170238181
11261,0.017208498
11262,0.205176423
11263,0.005027994
11264,0.002198629
11265,0.554027867
11266,0.563863021
11267,0.005256702
11268,0.270531898
11269,0.439598751
11270,0.197123807
11271,0.104509187
11272,0.02054587
11273,0.013436859
11274,0.003458559
11275,0.00084879
11276,0.013129317
11277,0.00221171
11278,0.01813862
11279,0.004297199
11280,0.002825475
11281,0.237716646
11282,0.022187883
11283,0.196292623
11284,0.08931847
11285,0.274584341
11286,0.005915469
11287,0.006464115
11288,0.266167053
11289,0.00529765
11290,0.320241957
11291,0.69092944
11292,0.005751532
11293,0.00926165
11294,0.096848351
11295,0.007019967
11296,0.017555417
11297,0.005134157
11298,0.00772308
11299,0.393993789
11300,0.018917508
11301,0.006187168
11302,0.002483172
11303,0.005970971
11304,0.012846935
11305,0.252103962
11306,0.007618529
11307,0.011057228
11308,0.001339833
11309,0.007710661
11310,0.219381916
11311,0.018652204
11312,0.005006645
11313,0.373702343
11314,0.452746149
11315,0.002598028
11316,0.013802517
11317,0.006117441
11318,0.008803512
11319,0.002710905
11320,0.016805662
11321,0.001596356
11322,0.195746775
11323,0.002331554
11324,0.000171132
11325,0.201208644
11326,0.263290623
11327,0.03598081
11328,0.001318064
11329,0.289910976
11330,0.007709598
11331,0.142152793
11332,0.010143609
11333,0.009157725
11334,0.318303604
11335,0.005296471
11336,0.005097617
11337,0.006747138
11338,0.336198366
11339,0.008093865
11340,0.016663451
11341,0.000700427
11342,0.155847724
11343,0.01627899
11344,0.234495454
11345,0.307325812
11346,0.011432749
11347,0.023993935
11348,0.253074262
11349,0.053492611
11350,0.014589757
11351,0.543415664
11352,0.004662016
11353,0.002517422
11354,0.006875267
11355,0.023832834
11356,0.02014745
11357,0.012884426
11358,0.003585001
11359,0.005855883
11360,0.013439086
11361,0.007146152
11362,0.184159064
11363,0.26609239
11364,0.003936254
11365,0.275341235
11366,0.257011753
11367,0.250276956
11368,0.643144343
11369,0.154289409
11370,0.003740327
11371,0.004925012
11372,0.006319334
11373,0.210210017
11374,0.178628238
11375,0.003649347
11376,0.3505129
11377,0.008109974
11378,0.031638246
11379,0.026689948
11380,0.001153504
11381,0.092951611
11382,0.222871873
11383,0.000504882
11384,0.053671641
11385,0.04345156
11386,0.000865816
11387,0.326132178
11388,0.013712457
11389,0.014534987
11390,0.02248536
11391,0.002799677
11392,0.671425261
11393,0.004459939
11394,0.125456034
11395,0.015996278
11396,0.013482692
11397,0.154285055
11398,0.001884839
11399,0.013270203
11400,0.002812658
11401,0.021694193
11402,0.066247326
11403,0.013697963
11404,0.432287087
11405,0.009027936
11406,0.007086814
11407,0.396098907
11408,0.005499663
11409,0.006928767
11410,0.086010764
11411,0.005672382
11412,0.008825344
11413,0.072618646
11414,0.008717546
11415,0.777156752
11416,0.061613063
11417,0.0123603
11418,0.008739723
11419,0.003005549
11420,0.161849969
11421,0.00698997
11422,0.002410969
11423,0.014618677
11424,0.135940842
11425,0.006462679
11426,0.014031141
11427,0.001213022
11428,0.109379302
11429,0.003548971
11430,0.397650301
11431,0.015545837
11432,0.003943183
11433,0.139658889
11434,0.005075942
11435,0.001786662
11436,0.152420154
11437,0.011090722
11438,0.215686836
11439,0.190755363
11440,0.009239489
11441,0.007041733
11442,0.015018851
11443,0.015299027
11444,0.241237907
11445,0.012250594
11446,0.003661139
11447,0.004470968
11448,0.013025885
11449,0.03118791
11450,0.004252434
11451,0.120239868
11452,0.011442669
11453,0.010041685
11454,0.059222797
11455,0.012000534
11456,0.005083051
11457,0.244403664
11458,0.004842509
11459,0.068667996
11460,0.009435579
11461,0.000583722
11462,0.400112964
11463,0.000971961
11464,0.005681178
11465,0.008631542
11466,0.006483324
11467,0.009735476
11468,0.260209469
11469,0.006695827
11470,0.690026395
11471,0.02841157
11472,0.003164922
11473,0.008600475
11474,0.04908206
11475,0.010078181
11476,0.028774135
11477,0.000504577
11478,0.204467051
11479,0.124322766
11480,0.285905261
11481,0.001399682
11482,0.005518897
11483,0.420693677
11484,0.453851123
11485,0.000131825
11486,0.389744365
11487,0.005433418
11488,0.308777896
11489,0.00620721
11490,0.001218675
11491,0.068739374
11492,0.006129778
11493,0.049462305
11494,0.002052583
11495,0.561520571
11496,0.127196585
11497,0.015356783
11498,0.062236619
11499,0.191933738
11500,0.002461561
11501,0.000599611
11502,0.004993458
11503,0.01161114
11504,0.002895961
11505,0.055525431
11506,0.00266655
11507,0.007374073
11508,0.012547935
11509,0.005233218
11510,0.238770263
11511,0.125615719
11512,0.000875546
11513,0.003860509
11514,0.003133198
11515,0.318088988
11516,0.002111948
11517,0.54698422
11518,0.138680541
11519,0.199283608
11520,0.00489036
11521,0.239074806
11522,0.005961375
11523,0.001606323
11524,0.327217425
11525,0.06036506
11526,0.012622106
11527,0.087218428
11528,0.07320195
11529,0.405985983
11530,0.013583966
11531,0.289674206
11532,0.187458645
11533,0.002499087
11534,0.009841349
11535,0.408033907
11536,0.076236386
11537,0.004451532
11538,0.083120615
11539,0.361459286
11540,0.003635569
11541,0.551683591
11542,0.020280569
11543,0.111478066
11544,0.014139494
11545,0.129952093
11546,0.003440234
11547,0.364746457
11548,0.001680177
11549,0.009787742
11550,0.064787418
11551,0.00111523
11552,0.027405872
